Species,Species_model,sla,lnm,lpm,CHELSA_bio10_1,CHELSA_bio10_4,CHELSA_bio10_12,CHELSA_bio10_15,PFTs,Realm,KG_classes,KG_classORD,Ancestral_DECJ_family,Ancestral_description_family
Turpinia_occidentalis,Turpinia_occidentalis,11.06716418,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,17.7944308,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,17.62614653,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,29.2246266,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,21.08986299,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,23.35014684,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,20.23720602,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,20.81378582,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,15.84109485,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,15.54909337,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,16.1831137,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,15.37769405,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,16.2967033,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,13.99211644,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,13.34267236,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,12.54197852,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,11.46328407,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,12.19774147,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,10.98094489,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Unonopsis_pittieri,Unonopsis_pittieri,12.02746995,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,19.32378529,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,21.75250233,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,21.1153308,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,18.04384209,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,16.19792192,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,15.77253802,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,16.55478675,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,16.73406588,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,15.773246,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,16.628607679999998,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,18.96391879,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,15.98946717,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,15.34317617,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,20.37964149,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,21.18334551,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,18.32072658,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,9.043105703,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,8.135216062,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,7.605128205,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,10.94481536,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,10.48901961,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,10.90441176,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,11.57157743,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,7.346770569,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,11.21917543,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,12.46218487,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,9.953020134,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,8.622093023,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,8.284149299,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,13.36623244,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_sebifera,Virola_sebifera,11.78787653,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,17.63680057,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,17.47058271,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,17.93013907,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,17.98522909,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,17.59918328,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,15.85469849,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,22.7504238,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,21.46816022,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,19.80401663,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,16.63419587,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,7.178592941,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,10.29322836,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,9.284979375,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,5.906065292,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,6.102880658,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,5.908366534,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,9.946053684,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,9.242490676,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,8.912114733,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,7.652377033,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,6.157555428,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,7.042428335,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,7.58506536,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,5.421418166,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_multiflora,Virola_multiflora,6.412553555,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,21.86607588,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,22.0138628,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,20.32182517,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,20.90281687,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,19.55684887,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,17.2485352,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,23.22716517,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,16.32179676,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,18.36432764,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,16.53865918,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,16.27027869,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,16.86158578,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,8.378531073,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,9.62987013,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,9.756578947,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,8.557878888,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,9.838844424,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,9.042682927,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,12.61749371,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,10.01444592,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,10.56302666,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,7.305418719,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,9.211180124,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Virola_surinamensis,Virola_surinamensis,10.90441176,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Vismia_baccifera,Vismia_baccifera,13.36781139,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,14.41747372,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,16.47418079,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,21.05423827,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,19.74068287,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,18.51264374,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,11.67069811,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,11.38329405,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,24.29450577,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,20.09457536,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,18.91783567,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,14.53806871,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,14.25081853,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,22.78838112,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,17.85713516,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,16.78430292,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,8.597227841,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,9.133935787,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,14.1305711,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,14.36559758,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,13.37827368,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,10.49173252,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,12.6367377,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,12.19877109,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,12.20535069,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,12.77085552,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,17.14311111,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,16.65329489,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,15.45723098,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,14.40828644,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_baccifera,Vismia_baccifera,15.41369017,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,26.55795733,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,27.3634474,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,25.45491439,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,15.52776498,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,14.63066605,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,15.19170285,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,17.26343457,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,15.48804781,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vismia_billbergiana,Vismia_billbergiana,20.40872333,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,B,BShSk
Vochysia_ferruginea,Vochysia_ferruginea,20.03569853,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,21.18571429,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,18.72259319,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,20.64538188,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,19.45653416,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,20.26591459,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,18.63082863,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,18.45488092,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,19.65585645,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,18.70304662,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,19.06424594,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,11.67404095,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,11.11428545,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,11.70636135,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,13.19966966,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,13.76526414,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,11.05498704,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,8.309027777,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,10.46796205,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,7.494328899,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,8.596987983,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Vochysia_ferruginea,Vochysia_ferruginea,8.56877389,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,A,Afw
Xylopia_macrantha,Xylopia_macrantha,21.24496904,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,22.95540828,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,17.50408958,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,17.87157417,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,19.97062488,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,18.68516552,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,18.2644582,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,16.50022095,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,16.73232721,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,17.50113369,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,16.35128334,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,13.00877193,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,17.40867302,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,14.61083844,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,11.2772101,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,13.11994691,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,10.3158204,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,11.28031292,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,9.388899718,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,16.21557755,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,14.57386846,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,14.60007071,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,11.55386082,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,11.64578349,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,9.242367679,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,8.464462434,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Xylopia_macrantha,Xylopia_macrantha,9.2257663,NA,NA,NA,NA,NA,NA,PFT4,Panamanian,Am,AFM,D,Cfac
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,27.92798069,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,21.95804911,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,11.45409017,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,11.33355532,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,15.13265306,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,10.82481752,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,10.15753425,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,9.26875,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
Zanthoxylum_ekmanii,Zanthoxylum_ekmanii,10.5177305,NA,NA,NA,NA,NA,NA,PFT6,Panamanian,Am,AFM,C,BWhWk
